date;infected;seroprevlence;Pfizer - vaccinated;Pfizer;Moderna - vaccinated;moderna;AstraZeneca - vaccinated;Azeneca;CureVac-vaccinated;CureVac;Janssen - vaccinated;Janssen;Moderna-top-up-vac;moderna-top-up;Novavax-vac;Novavax;Valneva-va;Valneva;Sanofi - vaccinated;Sanofi;total.vaccinated;total.pop;a60p;a70p;a80p;a90p
2021-12-12;750000;1700000;9571917;19143833;6315870;12631739;5850000;11700000;3660870;7321739;5412500;10825000;3452717;6905435;1276087;2552174;;;2320924;4641848;37499743;17461543;10476926;12223080;13969234;15715389
2021-12-13;750000;1700000;9586047;19172094;6356087;12712174;5850000;11700000;3676087;7352174;5425000;10850000;3481522;6963043;1282609;2565217;;;2352717;4705435;37600830;17461543;10476926;12223080;13969234;15715389
2021-12-14;750000;1700000;9600178;19200355;6396304;12792609;5850000;11700000;3691304;7382609;5437500;10875000;3510326;7020652;1289130;2578261;;;2384511;4769022;37701917;17461543;10476926;12223080;13969234;15715389
2021-12-15;750000;1700000;9614308;19228616;6436522;12873043;5850000;11700000;3706522;7413043;5450000;10900000;3539130;7078261;1295652;2591304;;;2416304;4832609;37803004;17461543;10476926;12223080;13969234;15715389
2021-12-16;750000;1700000;9628438;19256877;6476739;12953478;5850000;11700000;3721739;7443478;5462500;10925000;3567935;7135870;1302174;2604348;;;2448098;4896196;37904091;17461543;10476926;12223080;13969234;15715389
2021-12-17;750000;1700000;9642569;19285138;6516957;13033913;5850000;11700000;3736957;7473913;5475000;10950000;3596739;7193478;1308696;2617391;;;2479891;4959783;38005178;17461543;10476926;12223080;13969234;15715389
2021-12-18;750000;1700000;9656699;19313399;6557174;13114348;5850000;11700000;3752174;7504348;5487500;10975000;3625543;7251087;1315217;2630435;;;2511685;5023370;38106265;17461543;10476926;12223080;13969234;15715389
2021-12-19;750000;1700000;9670830;19341660;6597391;13194783;5850000;11700000;3767391;7534783;5500000;11000000;3654348;7308696;1321739;2643478;;;2543478;5086957;38207352;17461543;10476926;12223080;13969234;15715389
2021-12-20;750000;1700000;9684960;19369920;6637609;13275217;5850000;11700000;3782609;7565217;5512500;11025000;3683152;7366304;1328261;2656522;;;2575272;5150543;38308438;17461543;10476926;12223080;13969234;15715389
2021-12-21;750000;1700000;9699091;19398181;6677826;13355652;5850000;11700000;3797826;7595652;5525000;11050000;3711957;7423913;1334783;2669565;;;2607065;5214130;38409525;17461543;10476926;12223080;13969234;15715389
2021-12-22;750000;1700000;9713221;19426442;6718043;13436087;5850000;11700000;3813043;7626087;5537500;11075000;3740761;7481522;1341304;2682609;;;2638859;5277717;38510612;17461543;10476926;12223080;13969234;15715389
2021-12-23;750000;1700000;9727352;19454703;6758261;13516522;5850000;11700000;3828261;7656522;5550000;11100000;3769565;7539130;1347826;2695652;;;2670652;5341304;38611699;17461543;10476926;12223080;13969234;15715389
2021-12-24;750000;1700000;9741482;19482964;6798478;13596957;5850000;11700000;3843478;7686957;5562500;11125000;3798370;7596739;1354348;2708696;;;2702446;5404891;38712786;17461543;10476926;12223080;13969234;15715389
2021-12-25;750000;1700000;9755612;19511225;6838696;13677391;5850000;11700000;3858696;7717391;5575000;11150000;3827174;7654348;1360870;2721739;;;2734239;5468478;38813873;17461543;10476926;12223080;13969234;15715389
2021-12-26;750000;1700000;9769743;19539486;6878913;13757826;5850000;11700000;3873913;7747826;5587500;11175000;3855978;7711957;1367391;2734783;;;2766033;5532065;38914960;17461543;10476926;12223080;13969234;15715389
2021-12-27;750000;1700000;9783873;19567747;6919130;13838261;5850000;11700000;3889130;7778261;5600000;11200000;3884783;7769565;1373913;2747826;;;2797826;5595652;39016047;17461543;10476926;12223080;13969234;15715389
2021-12-28;750000;1700000;9798004;19596007;6959348;13918696;5850000;11700000;3904348;7808696;5612500;11225000;3913587;7827174;1380435;2760870;;;2829620;5659239;39117134;17461543;10476926;12223080;13969234;15715389
2021-12-29;750000;1700000;9812134;19624268;6999565;13999130;5850000;11700000;3919565;7839130;5625000;11250000;3942391;7884783;1386957;2773913;;;2861413;5722826;39218221;17461543;10476926;12223080;13969234;15715389
2021-12-30;750000;1700000;9826265;19652529;7039783;14079565;5850000;11700000;3934783;7869565;5637500;11275000;3971196;7942391;1393478;2786957;;;2893207;5786413;39319308;17461543;10476926;12223080;13969234;15715389
2021-12-31;750000;1700000;9840395;19680790;7080000;14160000;5850000;11700000;3950000;7900000;5650000;11300000;4000000;8000000;1400000;2800000;0;0;2925000;5850000;39420395;17461543;10476926;12223080;13969234;15715389
2022-01-01;750000;1700000;9840395;19680790;7080001;14160001;5850000;11700000;3965556;7931111;5650000;11300000;4000000;8000000;1405556;2811111;6667;13333;3342857;6685714;39448173;17461543;10476926;12223080;13969234;15715389
2022-01-02;750000;1700000;9840395;19680790;7080001;14160002;5850000;11700000;3981111;7962222;5650000;11300000;4000000;8000000;1411111;2822222;13333;26667;3760714;7521429;39475952;17461543;10476926;12223080;13969234;15715389
2022-01-03;750000;1700000;9840395;19680790;7080002;14160003;5850000;11700000;3996667;7993333;5650000;11300000;4000000;8000000;1416667;2833333;20000;40000;4178571;8357143;39503730;17461543;10476926;12223080;13969234;15715389
2022-01-04;750000;1700000;9840395;19680790;7080002;14160004;5850000;11700000;4012222;8024444;5650000;11300000;4000000;8000000;1422222;2844444;26667;53333;4596429;9192857;39531508;17461543;10476926;12223080;13969234;15715389
2022-01-05;750000;1700000;9840395;19680790;7080003;14160005;5850000;11700000;4027778;8055556;5650000;11300000;4000000;8000000;1427778;2855556;33333;66667;5014286;10028571;39559286;17461543;10476926;12223080;13969234;15715389
2022-01-06;750000;1700000;9840395;19680790;7080003;14160006;5850000;11700000;4043333;8086667;5650000;11300000;4000000;8000000;1433333;2866667;40000;80000;5432143;10864286;39587065;17461543;10476926;12223080;13969234;15715389
2022-01-07;750000;1700000;9840395;19680790;7080004;14160007;5850000;11700000;4058889;8117778;5650000;11300000;4000000;8000000;1438889;2877778;46667;93333;5850000;11700000;39614843;17461543;10476926;12223080;13969234;15715389
2022-01-08;;;9840396;19680791;7080004;14160008;5850000;11700000;4074444;8148889;5650000;11300000;;;1444444;2888889;53333;106667;;;39642622;;;;;
2022-01-09;;;9840396;19680792;7080005;14160009;5850000;11700000;4090000;8180000;5650000;11300000;;;1450000;2900000;60000;120000;;;39670401;;;;;
2022-01-10;;;9840397;19680793;7080005;14160010;5850000;11700000;4105556;8211111;5650000;11300000;;;1455556;2911111;66667;133333;;;39698179;;;;;
2022-01-11;;;9840397;19680794;7080006;14160011;5850000;11700000;4121111;8242222;5650000;11300000;;;1461111;2922222;73333;146667;;;39725958;;;;;
2022-01-12;;;9840398;19680795;7080006;14160012;5850000;11700000;4136667;8273333;5650000;11300000;;;1466667;2933333;80000;160000;;;39753737;;;;;
2022-01-13;;;9840398;19680796;7080007;14160013;5850000;11700000;4152222;8304444;5650000;11300000;;;1472222;2944444;86667;173333;;;39781516;;;;;
2022-01-14;;;9840399;19680797;7080007;14160014;5850000;11700000;4167778;8335556;5650000;11300000;;;1477778;2955556;93333;186667;;;39809294;;;;;
2022-01-15;;;9840399;19680798;7080008;14160015;5850000;11700000;4183333;8366667;5650000;11300000;;;1483333;2966667;100000;200000;;;39837073;;;;;
2022-01-16;;;9840400;19680799;7080008;14160016;5850000;11700000;4198889;8397778;5650000;11300000;;;1488889;2977778;106667;213333;;;39864852;;;;;
2022-01-17;;;9840400;19680800;7080009;14160017;5850000;11700000;4214444;8428889;5650000;11300000;;;1494444;2988889;113333;226667;;;39892631;;;;;
2022-01-18;;;9840401;19680801;7080009;14160018;5850000;11700000;4230000;8460000;5650000;11300000;;;1500000;3000000;120000;240000;;;39920410;;;;;
2022-01-19;;;9840401;19680802;7080010;14160019;5850000;11700000;4245556;8491111;5650000;11300000;;;1505556;3011111;126667;253333;;;39948188;;;;;
2022-01-20;;;9840402;19680803;7080010;14160020;5850000;11700000;4261111;8522222;5650000;11300000;;;1511111;3022222;133333;266667;;;39975967;;;;;
2022-01-21;;;9840402;19680804;7080011;14160021;5850000;11700000;4276667;8553333;5650000;11300000;;;1516667;3033333;140000;280000;;;40003746;;;;;
2022-01-22;;;9840403;19680805;7080011;14160022;5850000;11700000;4292222;8584444;5650000;11300000;;;1522222;3044444;146667;293333;;;40031525;;;;;
2022-01-23;;;9840403;19680806;7080012;14160023;5850000;11700000;4307778;8615556;5650000;11300000;;;1527778;3055556;153333;306667;;;40059303;;;;;
2022-01-24;;;9840404;19680807;7080012;14160024;5850000;11700000;4323333;8646667;5650000;11300000;;;1533333;3066667;160000;320000;;;40087082;;;;;
2022-01-25;;;9840404;19680808;7080013;14160025;5850000;11700000;4338889;8677778;5650000;11300000;;;1538889;3077778;166667;333333;;;40114861;;;;;
2022-01-26;;;9840405;19680809;7080013;14160026;5850000;11700000;4354444;8708889;5650000;11300000;;;1544444;3088889;173333;346667;;;40142640;;;;;
2022-01-27;;;9840405;19680810;7080014;14160027;5850000;11700000;4370000;8740000;5650000;11300000;;;1550000;3100000;180000;360000;;;40170419;;;;;
2022-01-28;;;9840406;19680811;7080014;14160028;5850000;11700000;4385556;8771111;5650000;11300000;;;1555556;3111111;186667;373333;;;40198197;;;;;
2022-01-29;;;9840406;19680812;7080015;14160029;5850000;11700000;4401111;8802222;5650000;11300000;;;1561111;3122222;193333;386667;;;40225976;;;;;
2022-01-30;;;9840407;19680813;7080015;14160030;5850000;11700000;4416667;8833333;5650000;11300000;;;1566667;3133333;200000;400000;;;40253755;;;;;
2022-01-31;;;9840407;19680814;7080016;14160031;5850000;11700000;4432222;8864444;5650000;11300000;;;1572222;3144444;206667;413333;;;40281534;;;;;
2022-02-01;;;9840408;19680815;7080016;14160032;5850000;11700000;4447778;8895556;5650000;11300000;;;1577778;3155556;213333;426667;;;40309312;;;;;
2022-02-02;;;9840408;19680816;7080017;14160033;5850000;11700000;4463333;8926667;5650000;11300000;;;1583333;3166667;220000;440000;;;40337091;;;;;
2022-02-03;;;9840409;19680817;7080017;14160034;5850000;11700000;4478889;8957778;5650000;11300000;;;1588889;3177778;226667;453333;;;40364870;;;;;
2022-02-04;;;9840409;19680818;7080018;14160035;5850000;11700000;4494444;8988889;5650000;11300000;;;1594444;3188889;233333;466667;;;40392649;;;;;
2022-02-05;;;9840410;19680819;7080018;14160036;5850000;11700000;4510000;9020000;5650000;11300000;;;1600000;3200000;240000;480000;;;40420428;;;;;
2022-02-06;;;9840410;19680820;7080019;14160037;5850000;11700000;4525556;9051111;5650000;11300000;;;1605556;3211111;246667;493333;;;40448206;;;;;
2022-02-07;;;9840411;19680821;7080019;14160038;5850000;11700000;4541111;9082222;5650000;11300000;;;1611111;3222222;253333;506667;;;40475985;;;;;
2022-02-08;;;9840411;19680822;7080020;14160039;5850000;11700000;4556667;9113333;5650000;11300000;;;1616667;3233333;260000;520000;;;40503764;;;;;
2022-02-09;;;9840412;19680823;7080020;14160040;5850000;11700000;4572222;9144444;5650000;11300000;;;1622222;3244444;266667;533333;;;40531543;;;;;
2022-02-10;;;9840412;19680824;7080021;14160041;5850000;11700000;4587778;9175556;5650000;11300000;;;1627778;3255556;273333;546667;;;40559321;;;;;
2022-02-11;;;9840413;19680825;7080021;14160042;5850000;11700000;4603333;9206667;5650000;11300000;;;1633333;3266667;280000;560000;;;40587100;;;;;
2022-02-12;;;9840413;19680826;7080022;14160043;5850000;11700000;4618889;9237778;5650000;11300000;;;1638889;3277778;286667;573333;;;40614879;;;;;
2022-02-13;;;9840414;19680827;7080022;14160044;5850000;11700000;4634444;9268889;5650000;11300000;;;1644444;3288889;293333;586667;;;40642658;;;;;
2022-02-14;;;9840414;19680828;7080023;14160045;5850000;11700000;4650000;9300000;5650000;11300000;;;1650000;3300000;300000;600000;;;40670437;;;;;
2022-02-15;;;9840415;19680829;7080023;14160046;5850000;11700000;4665556;9331111;5650000;11300000;;;1655556;3311111;306667;613333;;;40698215;;;;;
2022-02-16;;;9840415;19680830;7080024;14160047;5850000;11700000;4681111;9362222;5650000;11300000;;;1661111;3322222;313333;626667;;;40725994;;;;;
2022-02-17;;;9840416;19680831;7080024;14160048;5850000;11700000;4696667;9393333;5650000;11300000;;;1666667;3333333;320000;640000;;;40753773;;;;;
2022-02-18;;;9840416;19680832;7080025;14160049;5850000;11700000;4712222;9424444;5650000;11300000;;;1672222;3344444;326667;653333;;;40781552;;;;;
2022-02-19;;;9840417;19680833;7080025;14160050;5850000;11700000;4727778;9455556;5650000;11300000;;;1677778;3355556;333333;666667;;;40809330;;;;;
2022-02-20;;;9840417;19680834;7080026;14160051;5850000;11700000;4743333;9486667;5650000;11300000;;;1683333;3366667;340000;680000;;;40837109;;;;;
2022-02-21;;;9840418;19680835;7080026;14160052;5850000;11700000;4758889;9517778;5650000;11300000;;;1688889;3377778;346667;693333;;;40864888;;;;;
2022-02-22;;;9840418;19680836;7080027;14160053;5850000;11700000;4774444;9548889;5650000;11300000;;;1694444;3388889;353333;706667;;;40892667;;;;;
2022-02-23;;;9840419;19680837;7080027;14160054;5850000;11700000;4790000;9580000;5650000;11300000;;;1700000;3400000;360000;720000;;;40920446;;;;;
2022-02-24;;;9840419;19680838;7080028;14160055;5850000;11700000;4805556;9611111;5650000;11300000;;;1705556;3411111;366667;733333;;;40948224;;;;;
2022-02-25;;;9840420;19680839;7080028;14160056;5850000;11700000;4821111;9642222;5650000;11300000;;;1711111;3422222;373333;746667;;;40976003;;;;;
2022-02-26;;;9840420;19680840;7080029;14160057;5850000;11700000;4836667;9673333;5650000;11300000;;;1716667;3433333;380000;760000;;;41003782;;;;;
2022-02-27;;;9840421;19680841;7080029;14160058;5850000;11700000;4852222;9704444;5650000;11300000;;;1722222;3444444;386667;773333;;;41031561;;;;;
2022-02-28;;;9840421;19680842;7080030;14160059;5850000;11700000;4867778;9735556;5650000;11300000;;;1727778;3455556;393333;786667;;;41059339;;;;;
2022-03-01;;;9840422;19680843;7080030;14160060;5850000;11700000;4883333;9766667;5650000;11300000;;;1733333;3466667;400000;800000;;;41087118;;;;;
2022-03-02;;;9840422;19680844;7080031;14160061;5850000;11700000;4898889;9797778;5650000;11300000;;;1738889;3477778;406667;813333;;;41114897;;;;;
2022-03-03;;;9840423;19680845;7080031;14160062;5850000;11700000;4914444;9828889;5650000;11300000;;;1744444;3488889;413333;826667;;;41142676;;;;;
2022-03-04;;;9840423;19680846;7080032;14160063;5850000;11700000;4930000;9860000;5650000;11300000;;;1750000;3500000;420000;840000;;;41170455;;;;;
2022-03-05;;;9840424;19680847;7080032;14160064;5850000;11700000;4945556;9891111;5650000;11300000;;;1755556;3511111;426667;853333;;;41198233;;;;;
2022-03-06;;;9840424;19680848;7080033;14160065;5850000;11700000;4961111;9922222;5650000;11300000;;;1761111;3522222;433333;866667;;;41226012;;;;;
2022-03-07;;;9840425;19680849;7080033;14160066;5850000;11700000;4976667;9953333;5650000;11300000;;;1766667;3533333;440000;880000;;;41253791;;;;;
2022-03-08;;;9840425;19680850;7080034;14160067;5850000;11700000;4992222;9984444;5650000;11300000;;;1772222;3544444;446667;893333;;;41281570;;;;;
2022-03-09;;;9840426;19680851;7080034;14160068;5850000;11700000;5007778;10015556;5650000;11300000;;;1777778;3555556;453333;906667;;;41309348;;;;;
2022-03-10;;;9840426;19680852;7080035;14160069;5850000;11700000;5023333;10046667;5650000;11300000;;;1783333;3566667;460000;920000;;;41337127;;;;;
2022-03-11;;;9840427;19680853;7080035;14160070;5850000;11700000;5038889;10077778;5650000;11300000;;;1788889;3577778;466667;933333;;;41364906;;;;;
2022-03-12;;;9840427;19680854;7080036;14160071;5850000;11700000;5054444;10108889;5650000;11300000;;;1794444;3588889;473333;946667;;;41392685;;;;;
2022-03-13;;;9840428;19680855;7080036;14160072;5850000;11700000;5070000;10140000;5650000;11300000;;;1800000;3600000;480000;960000;;;41420464;;;;;
2022-03-14;;;9840428;19680856;7080037;14160073;5850000;11700000;5085556;10171111;5650000;11300000;;;1805556;3611111;486667;973333;;;41448242;;;;;
2022-03-15;;;9840429;19680857;7080037;14160074;5850000;11700000;5101111;10202222;5650000;11300000;;;1811111;3622222;493333;986667;;;41476021;;;;;
2022-03-16;;;9840429;19680858;7080038;14160075;5850000;11700000;5116667;10233333;5650000;11300000;;;1816667;3633333;500000;1000000;;;41503800;;;;;
2022-03-17;;;9840430;19680859;7080038;14160076;5850000;11700000;5132222;10264444;5650000;11300000;;;1822222;3644444;506667;1013333;;;41531579;;;;;
2022-03-18;;;9840430;19680860;7080039;14160077;5850000;11700000;5147778;10295556;5650000;11300000;;;1827778;3655556;513333;1026667;;;41559357;;;;;
2022-03-19;;;9840431;19680861;7080039;14160078;5850000;11700000;5163333;10326667;5650000;11300000;;;1833333;3666667;520000;1040000;;;41587136;;;;;
2022-03-20;;;9840431;19680862;7080040;14160079;5850000;11700000;5178889;10357778;5650000;11300000;;;1838889;3677778;526667;1053333;;;41614915;;;;;
2022-03-21;;;9840432;19680863;7080040;14160080;5850000;11700000;5194444;10388889;5650000;11300000;;;1844444;3688889;533333;1066667;;;41642694;;;;;
2022-03-22;;;9840432;19680864;7080041;14160081;5850000;11700000;5210000;10420000;5650000;11300000;;;1850000;3700000;540000;1080000;;;41670473;;;;;
2022-03-23;;;9840433;19680865;7080041;14160082;5850000;11700000;5225556;10451111;5650000;11300000;;;1855556;3711111;546667;1093333;;;41698251;;;;;
2022-03-24;;;9840433;19680866;7080042;14160083;5850000;11700000;5241111;10482222;5650000;11300000;;;1861111;3722222;553333;1106667;;;41726030;;;;;
2022-03-25;;;9840434;19680867;7080042;14160084;5850000;11700000;5256667;10513333;5650000;11300000;;;1866667;3733333;560000;1120000;;;41753809;;;;;
2022-03-26;;;9840434;19680868;7080043;14160085;5850000;11700000;5272222;10544444;5650000;11300000;;;1872222;3744444;566667;1133333;;;41781588;;;;;
2022-03-27;;;9840435;19680869;7080043;14160086;5850000;11700000;5287778;10575556;5650000;11300000;;;1877778;3755556;573333;1146667;;;41809366;;;;;
2022-03-28;;;9840435;19680870;7080044;14160087;5850000;11700000;5303333;10606667;5650000;11300000;;;1883333;3766667;580000;1160000;;;41837145;;;;;
2022-03-29;;;9840436;19680871;7080044;14160088;5850000;11700000;5318889;10637778;5650000;11300000;;;1888889;3777778;586667;1173333;;;41864924;;;;;
2022-03-30;;;9840436;19680872;7080045;14160089;5850000;11700000;5334444;10668889;5650000;11300000;;;1894444;3788889;593333;1186667;;;41892703;;;;;
2022-03-31;;;9840437;19680873;7080045;14160090;5850000;11700000;5350000;10700000;5650000;11300000;;;1900000;3800000;600000;1200000;;;41920482;;;;;
