date;infected;seroprevlence;Pfizer - vaccinated;Pfizer;Moderna - vaccinated;moderna;AstraZeneca - vaccinated;Azeneca;CureVac-vaccinated;CureVac;Janssen - vaccinated;Janssen;Moderna-top-up-vac;moderna-top-up;Novavax-vac;Novavax;Valneva-va;Valneva;Sanofi - vaccinated;Sanofi;total.vaccinated;total.pop;a60p;a70p;a80p;a90p
2021-06-21;750000;1700000;4754681;9509361;812747;1625495;3738683;7477367;1036264;2072527;1351648;2703297;;;270330;540659;;;0;;13316001;17461543;10476926;12223080;13969234;15715389
2021-06-22;750000;1700000;4797538;9595076;820220;1640440;3776046;7552092;1048901;2097802;1368132;2736264;;;273626;547253;;;0;;13452595;17461543;10476926;12223080;13969234;15715389
2021-06-23;750000;1700000;4840395;9680790;827692;1655385;3813409;7626817;1061538;2123077;1384615;2769231;;;276923;553846;;;0;;13589188;17461543;10476926;12223080;13969234;15715389
2021-06-24;750000;1700000;4883252;9766504;835165;1670330;3850771;7701542;1074176;2148352;1401099;2802198;;;280220;560440;;;0;;13725782;17461543;10476926;12223080;13969234;15715389
2021-06-25;750000;1700000;4926109;9852219;842637;1685275;3888134;7776268;1086813;2173626;1417582;2835165;;;283516;567033;;;0;;13862375;17461543;10476926;12223080;13969234;15715389
2021-06-26;750000;1700000;4968966;9937933;850110;1700220;3925496;7850993;1099451;2198901;1434066;2868132;;;286813;573626;;;0;;13998968;17461543;10476926;12223080;13969234;15715389
2021-06-27;750000;1700000;5011824;10023647;857582;1715165;3962859;7925718;1112088;2224176;1450549;2901099;;;290110;580220;;;0;;14135562;17461543;10476926;12223080;13969234;15715389
2021-06-28;750000;1700000;5054681;10109361;865055;1730110;4000222;8000443;1124725;2249451;1467033;2934066;;;293407;586813;;;0;;14272155;17461543;10476926;12223080;13969234;15715389
2021-06-29;750000;1700000;5097538;10195076;872527;1745055;4037584;8075169;1137363;2274725;1483516;2967033;;;296703;593407;;;0;;14408749;17461543;10476926;12223080;13969234;15715389
2021-06-30;750000;1700000;5140395;10280790;880000;1760000;4074947;8149894;1150000;2300000;1500000;3000000;;;300000;600000;;;0;;14545342;17461543;10476926;12223080;13969234;15715389
2021-07-01;750000;1700000;5177352;10354703;892500;1785000;4094512;8189024;1165217;2330435;1532609;3065217;14674;29348;305435;610870;;;0;;14714907;17461543;10476926;12223080;13969234;15715389
2021-07-02;750000;1700000;5214308;10428616;905000;1810000;4114077;8228155;1180435;2360870;1565217;3130435;29348;58696;310870;621739;;;0;;14884472;17461543;10476926;12223080;13969234;15715389
2021-07-03;750000;1700000;5251265;10502529;917500;1835000;4133643;8267285;1195652;2391304;1597826;3195652;44022;88043;316304;632609;;;0;;15054038;17461543;10476926;12223080;13969234;15715389
2021-07-04;750000;1700000;5288221;10576442;930000;1860000;4153208;8306416;1210870;2421739;1630435;3260870;58696;117391;321739;643478;;;0;;15223603;17461543;10476926;12223080;13969234;15715389
2021-07-05;750000;1700000;5325178;10650355;942500;1885000;4172773;8345546;1226087;2452174;1663043;3326087;73370;146739;327174;654348;;;0;;15393168;17461543;10476926;12223080;13969234;15715389
2021-07-06;750000;1700000;5362134;10724268;955000;1910000;4192338;8384677;1241304;2482609;1695652;3391304;88043;176087;332609;665217;;;0;;15562733;17461543;10476926;12223080;13969234;15715389
2021-07-07;750000;1700000;5399091;10798181;967500;1935000;4211904;8423807;1256522;2513043;1728261;3456522;102717;205435;338043;676087;;;0;;15732299;17461543;10476926;12223080;13969234;15715389
2021-07-08;750000;1700000;5436047;10872094;980000;1960000;4231469;8462937;1271739;2543478;1760870;3521739;117391;234783;343478;686957;;;0;;15901864;17461543;10476926;12223080;13969234;15715389
2021-07-09;750000;1700000;5473004;10946007;992500;1985000;4251034;8502068;1286957;2573913;1793478;3586957;132065;264130;348913;697826;;;0;;16071429;17461543;10476926;12223080;13969234;15715389
2021-07-10;750000;1700000;5509960;11019920;1005000;2010000;4270599;8541198;1302174;2604348;1826087;3652174;146739;293478;354348;708696;;;0;;16240994;17461543;10476926;12223080;13969234;15715389
2021-07-11;750000;1700000;5546917;11093833;1017500;2035000;4290164;8580329;1317391;2634783;1858696;3717391;161413;322826;359783;719565;;;0;;16410559;17461543;10476926;12223080;13969234;15715389
2021-07-12;750000;1700000;5583873;11167747;1030000;2060000;4309730;8619459;1332609;2665217;1891304;3782609;176087;352174;365217;730435;;;0;;16580125;17461543;10476926;12223080;13969234;15715389
2021-07-13;750000;1700000;5620830;11241660;1042500;2085000;4329295;8658590;1347826;2695652;1923913;3847826;190761;381522;370652;741304;;;0;;16749690;17461543;10476926;12223080;13969234;15715389
2021-07-14;750000;1700000;5657786;11315573;1055000;2110000;4348860;8697720;1363043;2726087;1956522;3913043;205435;410870;376087;752174;;;0;;16919255;17461543;10476926;12223080;13969234;15715389
2021-07-15;750000;1700000;5694743;11389486;1067500;2135000;4368425;8736851;1378261;2756522;1989130;3978261;220109;440217;381522;763043;;;0;;17088820;17461543;10476926;12223080;13969234;15715389
2021-07-16;750000;1700000;5731699;11463399;1080000;2160000;4387990;8775981;1393478;2786957;2021739;4043478;234783;469565;386957;773913;;;0;;17258385;17461543;10476926;12223080;13969234;15715389
2021-07-17;750000;1700000;5768656;11537312;1092500;2185000;4407556;8815111;1408696;2817391;2054348;4108696;249457;498913;392391;784783;;;0;;17427951;17461543;10476926;12223080;13969234;15715389
2021-07-18;750000;1700000;5805612;11611225;1105000;2210000;4427121;8854242;1423913;2847826;2086957;4173913;264130;528261;397826;795652;;;0;;17597516;17461543;10476926;12223080;13969234;15715389
2021-07-19;750000;1700000;5842569;11685138;1117500;2235000;4446686;8893372;1439130;2878261;2119565;4239130;278804;557609;403261;806522;;;0;;17767081;17461543;10476926;12223080;13969234;15715389
2021-07-20;750000;1700000;5879525;11759051;1130000;2260000;4466251;8932503;1454348;2908696;2152174;4304348;293478;586957;408696;817391;;;0;;17936646;17461543;10476926;12223080;13969234;15715389
2021-07-21;750000;1700000;5916482;11832964;1142500;2285000;4485817;8971633;1469565;2939130;2184783;4369565;308152;616304;414130;828261;;;0;;18106212;17461543;10476926;12223080;13969234;15715389
2021-07-22;750000;1700000;5953438;11906877;1155000;2310000;4505382;9010764;1484783;2969565;2217391;4434783;322826;645652;419565;839130;;;0;;18275777;17461543;10476926;12223080;13969234;15715389
2021-07-23;750000;1700000;5990395;11980790;1167500;2335000;4524947;9049894;1500000;3000000;2250000;4500000;337500;675000;425000;850000;;;0;;18445342;17461543;10476926;12223080;13969234;15715389
2021-07-24;750000;1700000;6027352;12054703;1180000;2360000;4544512;9089024;1515217;3030435;2282609;4565217;352174;704348;430435;860870;;;0;;18614907;17461543;10476926;12223080;13969234;15715389
2021-07-25;750000;1700000;6064308;12128616;1192500;2385000;4564077;9128155;1530435;3060870;2315217;4630435;366848;733696;435870;871739;;;0;;18784472;17461543;10476926;12223080;13969234;15715389
2021-07-26;750000;1700000;6101265;12202529;1205000;2410000;4583643;9167285;1545652;3091304;2347826;4695652;381522;763043;441304;882609;;;0;;18954038;17461543;10476926;12223080;13969234;15715389
2021-07-27;750000;1700000;6138221;12276442;1217500;2435000;4603208;9206416;1560870;3121739;2380435;4760870;396196;792391;446739;893478;;;0;;19123603;17461543;10476926;12223080;13969234;15715389
2021-07-28;750000;1700000;6175178;12350355;1230000;2460000;4622773;9245546;1576087;3152174;2413043;4826087;410870;821739;452174;904348;;;0;;19293168;17461543;10476926;12223080;13969234;15715389
2021-07-29;750000;1700000;6212134;12424268;1242500;2485000;4642338;9284677;1591304;3182609;2445652;4891304;425543;851087;457609;915217;;;0;;19462733;17461543;10476926;12223080;13969234;15715389
2021-07-30;750000;1700000;6249091;12498181;1255000;2510000;4661904;9323807;1606522;3213043;2478261;4956522;440217;880435;463043;926087;;;0;;19632299;17461543;10476926;12223080;13969234;15715389
2021-07-31;750000;1700000;6286047;12572094;1267500;2535000;4681469;9362937;1621739;3243478;2510870;5021739;454891;909783;468478;936957;;;0;;19801864;17461543;10476926;12223080;13969234;15715389
2021-08-01;750000;1700000;6323004;12646007;1280000;2560000;4701034;9402068;1636957;3273913;2543478;5086957;469565;939130;473913;947826;;;0;;19971429;17461543;10476926;12223080;13969234;15715389
2021-08-02;750000;1700000;6359960;12719920;1292500;2585000;4720599;9441198;1652174;3304348;2576087;5152174;484239;968478;479348;958696;;;0;;20140994;17461543;10476926;12223080;13969234;15715389
2021-08-03;750000;1700000;6396917;12793833;1305000;2610000;4740164;9480329;1667391;3334783;2608696;5217391;498913;997826;484783;969565;;;0;;20310559;17461543;10476926;12223080;13969234;15715389
2021-08-04;750000;1700000;6433873;12867747;1317500;2635000;4759730;9519459;1682609;3365217;2641304;5282609;513587;1027174;490217;980435;;;0;;20480125;17461543;10476926;12223080;13969234;15715389
2021-08-05;750000;1700000;6470830;12941660;1330000;2660000;4779295;9558590;1697826;3395652;2673913;5347826;528261;1056522;495652;991304;;;0;;20649690;17461543;10476926;12223080;13969234;15715389
2021-08-06;750000;1700000;6507786;13015573;1342500;2685000;4798860;9597720;1713043;3426087;2706522;5413043;542935;1085870;501087;1002174;;;0;;20819255;17461543;10476926;12223080;13969234;15715389
2021-08-07;750000;1700000;6544743;13089486;1355000;2710000;4818425;9636851;1728261;3456522;2739130;5478261;557609;1115217;506522;1013043;;;0;;20988820;17461543;10476926;12223080;13969234;15715389
2021-08-08;750000;1700000;6581699;13163399;1367500;2735000;4837990;9675981;1743478;3486957;2771739;5543478;572283;1144565;511957;1023913;;;0;;21158385;17461543;10476926;12223080;13969234;15715389
2021-08-09;750000;1700000;6618656;13237312;1380000;2760000;4857556;9715111;1758696;3517391;2804348;5608696;586957;1173913;517391;1034783;;;0;;21327951;17461543;10476926;12223080;13969234;15715389
2021-08-10;750000;1700000;6655612;13311225;1392500;2785000;4877121;9754242;1773913;3547826;2836957;5673913;601630;1203261;522826;1045652;;;0;;21497516;17461543;10476926;12223080;13969234;15715389
2021-08-11;750000;1700000;6692569;13385138;1405000;2810000;4896686;9793372;1789130;3578261;2869565;5739130;616304;1232609;528261;1056522;;;0;;21667081;17461543;10476926;12223080;13969234;15715389
2021-08-12;750000;1700000;6729525;13459051;1417500;2835000;4916251;9832503;1804348;3608696;2902174;5804348;630978;1261957;533696;1067391;;;0;;21836646;17461543;10476926;12223080;13969234;15715389
2021-08-13;750000;1700000;6766482;13532964;1430000;2860000;4935817;9871633;1819565;3639130;2934783;5869565;645652;1291304;539130;1078261;;;0;;22006212;17461543;10476926;12223080;13969234;15715389
2021-08-14;750000;1700000;6803438;13606877;1442500;2885000;4955382;9910764;1834783;3669565;2967391;5934783;660326;1320652;544565;1089130;;;0;;22175777;17461543;10476926;12223080;13969234;15715389
2021-08-15;750000;1700000;6840395;13680790;1455000;2910000;4974947;9949894;1850000;3700000;3000000;6000000;675000;1350000;550000;1100000;;;0;;22345342;17461543;10476926;12223080;13969234;15715389
2021-08-16;750000;1700000;6877352;13754703;1467500;2935000;4994512;9989024;1865217;3730435;3032609;6065217;689674;1379348;555435;1110870;;;0;;22514907;17461543;10476926;12223080;13969234;15715389
2021-08-17;750000;1700000;6914308;13828616;1480000;2960000;5014077;10028155;1880435;3760870;3065217;6130435;704348;1408696;560870;1121739;;;0;;22684472;17461543;10476926;12223080;13969234;15715389
2021-08-18;750000;1700000;6951265;13902529;1492500;2985000;5033643;10067285;1895652;3791304;3097826;6195652;719022;1438043;566304;1132609;;;0;;22854038;17461543;10476926;12223080;13969234;15715389
2021-08-19;750000;1700000;6988221;13976442;1505000;3010000;5053208;10106416;1910870;3821739;3130435;6260870;733696;1467391;571739;1143478;;;0;;23023603;17461543;10476926;12223080;13969234;15715389
2021-08-20;750000;1700000;7025178;14050355;1517500;3035000;5072773;10145546;1926087;3852174;3163043;6326087;748370;1496739;577174;1154348;;;0;;23193168;17461543;10476926;12223080;13969234;15715389
2021-08-21;750000;1700000;7062134;14124268;1530000;3060000;5092338;10184677;1941304;3882609;3195652;6391304;763043;1526087;582609;1165217;;;0;;23362733;17461543;10476926;12223080;13969234;15715389
2021-08-22;750000;1700000;7099091;14198181;1542500;3085000;5111904;10223807;1956522;3913043;3228261;6456522;777717;1555435;588043;1176087;;;0;;23532299;17461543;10476926;12223080;13969234;15715389
2021-08-23;750000;1700000;7136047;14272094;1555000;3110000;5131469;10262937;1971739;3943478;3260870;6521739;792391;1584783;593478;1186957;;;0;;23701864;17461543;10476926;12223080;13969234;15715389
2021-08-24;750000;1700000;7173004;14346007;1567500;3135000;5151034;10302068;1986957;3973913;3293478;6586957;807065;1614130;598913;1197826;;;0;;23871429;17461543;10476926;12223080;13969234;15715389
2021-08-25;750000;1700000;7209960;14419920;1580000;3160000;5170599;10341198;2002174;4004348;3326087;6652174;821739;1643478;604348;1208696;;;0;;24040994;17461543;10476926;12223080;13969234;15715389
2021-08-26;750000;1700000;7246917;14493833;1592500;3185000;5190164;10380329;2017391;4034783;3358696;6717391;836413;1672826;609783;1219565;;;0;;24210559;17461543;10476926;12223080;13969234;15715389
2021-08-27;750000;1700000;7283873;14567747;1605000;3210000;5209730;10419459;2032609;4065217;3391304;6782609;851087;1702174;615217;1230435;;;0;;24380125;17461543;10476926;12223080;13969234;15715389
2021-08-28;750000;1700000;7320830;14641660;1617500;3235000;5229295;10458590;2047826;4095652;3423913;6847826;865761;1731522;620652;1241304;;;0;;24549690;17461543;10476926;12223080;13969234;15715389
